"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","abi_c_string_allocations","abi_c_string_bytes","sentence_candidate_calls","sentence_candidate_ns","sentence_substrings_considered","sentence_exact_lookup_calls","sentence_exact_lookup_ns","sentence_exact_lookup_candidates","sentence_prefix_lookup_calls","sentence_prefix_lookup_ns","sentence_prefix_lookup_candidates","sentence_entry_matches_collected","sentence_path_clones","sentence_path_replacements","sentence_paths_pruned","sentence_max_live_paths","sentence_result_candidates","upstream_sentence_model_calls","upstream_sentence_model_ns","upstream_sentence_model_candidates","upstream_sentence_model_code_prefix_checks","upstream_sentence_model_table_entries_considered","upstream_sentence_model_vocabulary_entries_considered","upstream_sentence_model_graph_edges","prefix_fallback_calls","prefix_fallback_ns","prefix_fallback_views_visited","prefix_fallback_candidates","dynamic_correction_calls","dynamic_correction_ns","dynamic_correction_codes_considered","dynamic_correction_candidates"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","0","8","8","487300","24","458500","296","160","159","200","1200","10400","200","2600","159","0","5","1","1200","5","1","200","8","0","40","120","8","160","159","160","0","0","8","13800","31","7","295600","129","0","0","0","0","8","7","12","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","1","8","8","488800","24","460400","296","160","159","400","1500","10100","0","2400","159","0","5","1","1200","5","1","200","8","0","40","120","8","160","159","160","0","0","8","13500","31","7","296000","129","0","0","0","0","8","7","12","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","2","8","8","488900","24","460300","296","160","159","300","1500","10500","500","2400","159","0","5","1","1300","5","1","200","8","0","40","120","8","160","159","160","0","0","8","13500","31","7","297700","129","0","0","0","0","8","7","12","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","3","8","8","837900","24","765700","296","160","159","800","4200","23200","300","6000","159","0","5","1","5200","5","1","800","8","0","40","120","8","160","159","160","0","0","8","23400","31","7","485800","129","0","0","0","0","8","7","12","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","4","8","8","640700","24","606000","296","160","159","200","1800","12600","300","2700","159","0","5","1","1300","5","1","300","8","0","40","120","8","160","159","160","0","0","8","15500","31","7","352900","129","0","0","0","0","8","7","12","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","0","37","37","19490800","111","19306100","184","115","249","800","16800","36100","1400","6500","249","0","5","1","2500","5","1","300","37","0","185","555","37","740","249","250","0","0","37","528000","28","36","781800","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","16666800","135","8919","131876","0","131876","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","1","37","37","19397100","111","19235400","184","115","249","1600","15400","30800","500","5200","249","0","5","1","2400","5","1","300","37","0","185","555","37","740","249","250","0","0","37","493400","28","36","630100","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","16869600","135","8919","131876","0","131876","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","2","37","37","18786700","111","18646800","184","115","249","1400","13700","27300","1100","5400","249","0","5","1","1500","5","1","200","37","0","185","555","37","740","249","250","0","0","37","481900","28","36","634300","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","16349400","135","8919","131876","0","131876","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","3","37","37","18845900","111","18709300","184","115","249","900","14300","27700","1000","4900","249","0","5","1","1400","5","1","200","37","0","185","555","37","740","249","250","0","0","37","481600","28","36","628100","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","16410200","135","8919","131876","0","131876","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","4","37","37","18863800","111","18723000","184","115","249","1100","13400","30000","800","4900","249","0","5","1","1400","5","1","300","37","0","185","555","37","740","249","250","0","0","37","484300","28","36","639900","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","16416200","135","8919","131876","0","131876","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","0","59","59","54119600","177","53867700","295","115","375","1900","28500","44500","1000","7400","375","0","5","1","2600","5","1","200","59","0","295","885","59","1180","375","375","0","0","59","953400","23","58","1771700","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","48801900","260","35906","374329","0","374329","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1","59","59","54043000","177","53791700","295","115","375","2500","27000","45000","1500","8200","375","0","5","1","2500","5","1","400","59","0","295","885","59","1180","375","375","0","0","59","953000","23","58","1756100","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","48753300","260","35906","374329","0","374329","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","2","59","59","54167100","177","53903500","295","115","375","2600","28100","47800","1700","7100","375","0","5","1","2500","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","961800","23","58","1743100","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","48863600","260","35906","374329","0","374329","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","3","59","59","54662900","177","54400200","295","115","375","2700","28000","48700","1200","7000","375","0","5","1","2500","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","964000","23","58","1761400","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","49320100","260","35906","374329","0","374329","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","4","59","59","56036400","177","55712100","295","115","375","2900","32800","57000","1300","8000","375","0","5","1","6700","5","1","600","59","0","295","885","59","1180","375","375","0","0","59","1055900","23","58","1772500","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","50369200","260","35906","374329","0","374329","0","0","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hai","0","3","3","24138500","9","24105000","19918","52","48","100","1200","19500","0","1200","48","0","5","1","2600","5","1","400","3","0","15","45","3","60","48","19739","0","0","7634","3247300","8353","3","3048400","11565","0","0","7634","3","0","0","12","309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1200","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hai","1","3","3","22915500","9","22888600","19918","52","48","200","1100","16000","0","1100","48","0","5","1","1700","5","1","300","3","0","15","45","3","60","48","19739","0","0","7634","3253300","8353","3","2388200","11565","0","0","7634","3","0","0","12","309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","900","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hai","2","3","3","22960500","9","22933300","19918","52","48","100","800","17600","0","900","48","0","5","1","1500","5","1","200","3","0","15","45","3","60","48","19739","0","0","7634","3256200","8353","3","2379600","11565","0","0","7634","3","0","0","12","309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","800","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hai","3","3","3","22856700","9","22832300","19918","52","48","200","700","15400","100","900","48","0","5","1","1500","5","1","300","3","0","15","45","3","60","48","19739","0","0","7634","3255200","8353","3","2339300","11565","0","0","7634","3","0","0","12","309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","700","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hai","4","3","3","22883900","9","22859200","19918","52","48","100","800","15300","0","900","48","0","5","1","1400","5","1","200","3","0","15","45","3","60","48","19739","0","0","7634","3262300","8353","3","2379100","11565","0","0","7634","3","0","0","12","309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","700","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ngohaig","0","7","7","11516400","21","11482200","13954","62","53","200","1500","17400","100","1300","53","0","0","1","700","0","1","100","7","0","35","105","4","80","53","12930","0","3","4729","2056900","5277","10","1739600","8677","0","0","4729","10","0","0","2","16","6","8300","32","32","5000","0","6","1300","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","5400","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ngohaig","1","7","7","11462200","21","11427400","13954","62","53","200","1400","17800","100","1500","53","0","0","1","600","0","1","100","7","0","35","105","4","80","53","12930","0","3","4729","2035700","5277","10","1722800","8677","0","0","4729","10","0","0","2","16","6","8200","32","32","5000","0","6","1000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","5500","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ngohaig","2","7","7","11459100","21","11424300","13954","62","53","200","1400","18100","100","1500","53","0","0","1","500","0","1","0","7","0","35","105","4","80","53","12930","0","3","4729","2032800","5277","10","1724300","8677","0","0","4729","10","0","0","2","16","6","8300","32","32","5100","0","6","1200","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","5200","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ngohaig","3","7","7","11468800","21","11434500","13954","62","53","200","1500","18000","100","1500","53","0","0","1","600","0","1","100","7","0","35","105","4","80","53","12930","0","3","4729","2044900","5277","10","1723000","8677","0","0","4729","10","0","0","2","16","6","8500","32","32","5400","0","6","800","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","5600","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ngohaig","4","7","7","11445800","21","11410900","13954","62","53","200","1400","17900","400","1500","53","0","0","1","500","0","1","0","7","0","35","105","4","80","53","12930","0","3","4729","2044200","5277","10","1729900","8677","0","0","4729","10","0","0","2","16","6","8100","32","32","4800","0","6","1000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","5300","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","jigaajiusihaa","0","13","13","39822400","39","39702000","26660","46","45","1100","5300","62700","400","1700","45","0","0","1","2800","0","1","400","13","0","65","195","3","60","45","25339","0","10","10379","4452000","11634","23","3221800","15026","0","0","10379","23","0","0","2","28","20","42300","166","166","27200","0","20","3700","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","20300","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","jigaajiusihaa","1","13","13","43376000","39","43259700","26660","46","45","600","6600","57000","200","1800","45","0","0","1","2300","0","1","300","13","0","65","195","3","60","45","25339","0","10","10379","4476700","11634","23","3116700","15026","0","0","10379","23","0","0","2","28","20","44400","166","166","27500","0","20","4400","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","20500","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","jigaajiusihaa","2","13","13","42099800","39","41995400","26660","46","45","600","4700","53100","400","1400","45","0","0","1","2800","0","1","400","13","0","65","195","3","60","45","25339","0","10","10379","4724700","11634","23","3283100","15026","0","0","10379","23","0","0","2","28","20","41900","166","166","25400","0","20","4200","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","20400","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","jigaajiusihaa","3","13","13","41362500","39","41260100","26660","46","45","900","4900","52300","0","1700","45","0","0","1","2400","0","1","300","13","0","65","195","3","60","45","25339","0","10","10379","4603100","11634","23","3206500","15026","0","0","10379","23","0","0","2","28","20","42000","166","166","25200","0","20","4500","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","20100","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","jigaajiusihaa","4","13","13","39213500","39","39115000","26660","46","45","600","4200","53500","200","1300","45","0","0","1","2000","0","1","500","13","0","65","195","3","60","45","25339","0","10","10379","4675900","11634","23","3098100","15026","0","0","10379","23","0","0","2","28","20","41700","166","166","25600","0","20","4300","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","19800","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","loengjathau","0","11","11","21041500","33","20941900","20712","100","90","500","3200","64700","300","2200","90","0","0","1","2300","0","1","200","11","0","55","165","6","120","90","19628","0","5","7032","3057300","8007","16","2608800","12705","0","0","7032","16","0","0","2","24","10","22500","86","86","15100","0","10","2500","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","14000","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","loengjathau","1","11","11","20699200","33","20620800","20712","100","90","200","3100","46800","100","2300","90","0","0","1","1900","0","1","500","11","0","55","165","6","120","90","19628","0","5","7032","3034600","8007","16","2541100","12705","0","0","7032","16","0","0","2","24","10","23000","86","86","15100","0","10","2500","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","14000","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","loengjathau","2","11","11","20727000","33","20657900","20712","100","90","500","3100","39000","300","2100","90","0","0","1","1800","0","1","100","11","0","55","165","6","120","90","19628","0","5","7032","3045700","8007","16","2533600","12705","0","0","7032","16","0","0","2","24","10","21500","86","86","15000","0","10","2300","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","13500","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","loengjathau","3","11","11","20492000","33","20426700","20712","100","90","200","3100","35200","400","2000","90","0","0","1","1500","0","1","100","11","0","55","165","6","120","90","19628","0","5","7032","3022100","8007","16","2543100","12705","0","0","7032","16","0","0","2","24","10","22200","86","86","14700","0","10","2300","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","13600","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","loengjathau","4","11","11","22008800","33","21863800","20712","100","90","700","4300","96500","300","2500","90","0","0","1","2300","0","1","300","11","0","55","165","6","120","90","19628","0","5","7032","3406000","8007","16","2634300","12705","0","0","7032","16","0","0","2","24","10","23500","86","86","14800","0","10","2200","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","15100","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","caksijathaacoenggeoizi","0","22","22","29568900","66","29486900","22076","43","40","800","5800","28800","500","1500","40","0","0","1","2000","0","1","200","22","0","110","330","3","60","40","22067","0","19","8725","3838900","9643","41","2603800","12433","0","0","8725","41","0","0","2","46","38","117000","494","494","82400","0","38","7700","0","0","0","0","0","1","0","0","0","0","0","0","0","0","40","61800","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","caksijathaacoenggeoizi","1","22","22","29437800","66","29352900","22076","43","40","800","6400","28500","200","1200","40","0","0","1","2500","0","1","200","22","0","110","330","3","60","40","22067","0","19","8725","3659700","9643","41","2573900","12433","0","0","8725","41","0","0","2","46","38","114900","494","494","86000","0","38","7200","0","0","0","0","0","1","0","0","0","0","0","0","0","0","40","57300","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","caksijathaacoenggeoizi","2","22","22","29547800","66","29469800","22076","43","40","1100","5800","25800","400","1200","40","0","0","1","1900","0","1","200","22","0","110","330","3","60","40","22067","0","19","8725","3660200","9643","41","2684200","12433","0","0","8725","41","0","0","2","46","38","113100","494","494","82500","0","38","6600","0","0","0","0","0","1","0","0","0","0","0","0","0","0","40","57600","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","caksijathaacoenggeoizi","3","22","22","29299400","66","29219800","22076","43","40","900","6200","24800","400","1300","40","0","0","1","2000","0","1","100","22","0","110","330","3","60","40","22067","0","19","8725","3689000","9643","41","2637300","12433","0","0","8725","41","0","0","2","46","38","115600","494","494","84500","0","38","6700","0","0","0","0","0","1","0","0","0","0","0","0","0","0","40","58600","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","caksijathaacoenggeoizi","4","22","22","30086300","66","29969600","22076","43","40","900","6700","50700","600","1400","40","0","0","1","2400","0","1","300","22","0","110","330","3","60","40","22067","0","19","8725","3838900","9643","41","3154900","12433","0","0","8725","41","0","0","2","46","38","117900","494","494","73800","0","38","7400","0","0","0","0","0","1","0","0","0","0","0","0","0","0","40","58300","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","0","61","61","12871000","183","12686100","11058","61","52","1900","18400","49300","1100","2700","52","0","0","1","1900","0","1","300","61","0","305","915","4","80","52","10840","0","57","4834","2043300","5260","118","1284500","5798","0","0","4834","118","0","0","2","124","114","798600","3760","3760","623800","0","114","21600","0","0","0","0","0","1","0","0","0","0","0","0","0","0","118","446400","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","1","61","61","12738500","183","12570800","11058","61","52","1200","18200","34100","1700","2500","52","0","0","1","2000","0","1","200","61","0","305","915","4","80","52","10840","0","57","4834","2038100","5260","118","1243900","5798","0","0","4834","118","0","0","2","124","114","802300","3760","3760","609500","0","114","19500","0","0","0","0","0","1","0","0","0","0","0","0","0","0","118","448500","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","2","61","61","12706700","183","12532800","11058","61","52","1600","18700","40700","1800","2200","52","0","0","1","2200","0","1","200","61","0","305","915","4","80","52","10840","0","57","4834","2039000","5260","118","1225000","5798","0","0","4834","118","0","0","2","124","114","800200","3760","3760","623800","0","114","20800","0","0","0","0","0","1","0","0","0","0","0","0","0","0","118","448100","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","3","61","61","12666700","183","12497000","11058","61","52","1200","20300","33800","1500","2200","52","0","0","1","2100","0","1","300","61","0","305","915","4","80","52","10840","0","57","4834","2037000","5260","118","1227500","5798","0","0","4834","118","0","0","2","124","114","798500","3760","3760","623300","0","114","21000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","118","449400","0","0","0","0","0","0"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","4","61","61","12827100","183","12610800","11058","61","52","2200","23200","46700","1800","2200","52","0","0","1","2200","0","1","400","61","0","305","915","4","80","52","10840","0","57","4834","2041400","5260","118","1222900","5798","0","0","4834","118","0","0","2","124","114","828500","3760","3760","625700","0","114","22500","0","0","0","0","0","1","0","0","0","0","0","0","0","0","118","457200","0","0","0","0","0","0"
