engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes,before_private_bytes,after_ready_private_bytes,after_finalize_private_bytes,private_bytes,pagefile_bytes,peak_pagefile_bytes
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,2,1,99769.500,99769.500,224567296,224567296,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,3,1,100254.700,100254.700,224567296,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,4,1,98278.900,98278.900,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,5,1,98335.100,98335.100,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,6,1,99633.200,99633.200,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,7,1,99182.600,99182.600,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,8,1,98823.400,98823.400,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,9,1,99058.100,99058.100,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,10,1,98194.900,98194.900,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,11,1,98709.300,98709.300,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,12,1,99233.000,99233.000,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,13,1,99265.600,99265.600,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,14,1,99457.500,99457.500,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,15,1,100027.400,100027.400,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,16,1,98948.400,98948.400,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,17,1,99929.800,99929.800,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,18,1,99157.600,99157.600,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,19,1,100232.300,100232.300,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,20,1,100003.700,100003.700,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,21,1,99204.100,99204.100,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,22,1,98661.300,98661.300,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,23,1,101215.100,101215.100,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,24,1,100450.700,100450.700,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,25,1,99486.000,99486.000,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,26,1,99460.100,99460.100,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,27,1,99756.500,99756.500,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,28,1,99669.400,99669.400,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,29,1,99816.400,99816.400,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,30,1,100428.600,100428.600,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,31,1,101119.700,101119.700,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,32,1,100903.100,100903.100,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,33,1,102857.000,102857.000,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,34,1,101384.300,101384.300,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,35,1,101053.400,101053.400,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,36,1,99045.500,99045.500,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,37,1,99798.600,99798.600,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,38,1,99861.000,99861.000,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,39,1,100782.500,100782.500,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,40,1,99177.100,99177.100,224571392,224571392,unavailable,504365056,176484352,176484352,unavailable,176484352,176484352,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,41,1,100113.200,100113.200,224571392,222924800,unavailable,504365056,176484352,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,42,1,100022.800,100022.800,222924800,222924800,unavailable,504365056,174837760,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,43,1,102768.300,102768.300,222924800,222924800,unavailable,504365056,174837760,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,44,1,100341.600,100341.600,222924800,222924800,unavailable,504365056,174837760,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,45,1,101357.700,101357.700,222924800,222924800,unavailable,504365056,174837760,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,46,1,99727.400,99727.400,222924800,222924800,unavailable,504365056,174837760,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,47,1,99705.200,99705.200,222924800,222924800,unavailable,504365056,174837760,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,48,1,101275.400,101275.400,222924800,222924800,unavailable,504365056,174837760,174837760,unavailable,174837760,174837760,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,49,1,100875.900,100875.900,223195136,223195136,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,50,1,100380.300,100380.300,223195136,223195136,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,51,1,99304.500,99304.500,223195136,223195136,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,52,1,100846.400,100846.400,223195136,223195136,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,53,1,102917.300,102917.300,223195136,223195136,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,54,1,99458.000,99458.000,223260672,223260672,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,55,1,99713.000,99713.000,223260672,223260672,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,56,1,98379.000,98379.000,223260672,223260672,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,57,1,100523.100,100523.100,223260672,223260672,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,58,1,100682.100,100682.100,223260672,223260672,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,59,1,99779.700,99779.700,223260672,223260672,unavailable,504365056,175333376,175333376,unavailable,175333376,175333376,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,0,61,20263.900,332.195,252289024,252293120,unavailable,504365056,180371456,180371456,unavailable,180371456,180371456,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,1,61,20343.400,333.498,252293120,252293120,unavailable,504365056,180371456,180371456,unavailable,180371456,180371456,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,2,61,20358.800,333.751,252293120,252293120,unavailable,504365056,180371456,180371456,unavailable,180371456,180371456,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,3,61,20466.700,335.520,252293120,252293120,unavailable,504365056,180371456,180371456,unavailable,180371456,180371456,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,4,61,20499.900,336.064,252293120,252293120,unavailable,504365056,180371456,180371456,unavailable,180371456,180371456,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,5,61,20405.500,334.516,252293120,252293120,unavailable,504365056,180371456,180371456,unavailable,180371456,180371456,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,6,61,20178.000,330.787,252293120,252297216,unavailable,504365056,180371456,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,7,61,20127.300,329.956,252297216,252297216,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,8,61,20083.400,329.236,252297216,252297216,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,9,61,20021.800,328.226,252297216,252297216,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,10,61,20023.300,328.251,252297216,252297216,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,11,61,20003.300,327.923,252297216,252297216,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,12,61,19961.400,327.236,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,13,61,20000.200,327.872,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,14,61,19875.400,325.826,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,15,61,19868.600,325.715,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,16,61,19955.000,327.131,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,17,61,20156.600,330.436,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,18,61,19983.900,327.605,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,19,61,19880.000,325.902,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,20,61,19924.600,326.633,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,21,61,20180.100,330.821,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,22,61,20192.600,331.026,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,23,61,20131.300,330.021,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,24,61,20146.300,330.267,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,25,61,21670.800,355.259,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,26,61,20910.000,342.787,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,27,61,20696.500,339.287,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,28,61,20470.000,335.574,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,29,61,20424.000,334.820,252301312,252301312,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,30,61,20216.700,331.421,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,31,61,20356.900,333.720,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,32,61,20558.200,337.020,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,33,61,20701.900,339.375,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,34,61,20770.100,340.493,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,35,61,21054.000,345.148,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,36,61,20270.400,332.302,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,37,61,20454.700,335.323,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,38,61,20364.400,333.843,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,39,61,20387.500,334.221,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,40,61,20451.700,335.274,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,41,61,20288.400,332.597,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,42,61,20906.100,342.723,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,43,61,20741.700,340.028,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,44,61,20530.500,336.566,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,45,61,20769.500,340.484,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,46,61,20759.400,340.318,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,47,61,20528.700,336.536,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,48,61,20495.600,335.993,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,49,61,20505.500,336.156,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,50,61,20500.200,336.069,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,51,61,20723.500,339.730,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,52,61,20866.700,342.077,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,53,61,20770.100,340.493,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,54,61,21044.800,344.997,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,55,61,20130.000,330.000,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,56,61,21204.300,347.611,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,57,61,20540.400,336.728,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,58,61,20588.300,337.513,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,59,61,20420.700,334.766,252305408,252305408,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,60,61,20344.700,333.520,252309504,252309504,unavailable,504365056,180375552,180375552,unavailable,180375552,180375552,535896064
